UNITID,OPEID6,INSTNM,CONTROL,MAIN,CIPCODE,CIPDESC,CREDLEV,CREDDESC,IPEDSCOUNT1,IPEDSCOUNT2,DEBT_ALL_STGP_ANY_N,DEBT_ALL_STGP_ANY_MEAN,DEBT_ALL_STGP_ANY_MDN,DEBT_ALL_STGP_EVAL_N,DEBT_ALL_STGP_EVAL_MEAN,DEBT_ALL_STGP_EVAL_MDN,DEBT_ALL_PP_ANY_N,DEBT_ALL_PP_ANY_MEAN,DEBT_ALL_PP_ANY_MDN,DEBT_ALL_PP_EVAL_N,DEBT_ALL_PP_EVAL_MEAN,DEBT_ALL_PP_EVAL_MDN,DEBT_MALE_STGP_ANY_N,DEBT_MALE_STGP_ANY_MEAN,DEBT_MALE_STGP_ANY_MDN,DEBT_MALE_STGP_EVAL_N,DEBT_MALE_STGP_EVAL_MEAN,DEBT_MALE_STGP_EVAL_MDN,DEBT_MALE_PP_ANY_N,DEBT_MALE_PP_ANY_MEAN,DEBT_MALE_PP_ANY_MDN,DEBT_MALE_PP_EVAL_N,DEBT_MALE_PP_EVAL_MEAN,DEBT_MALE_PP_EVAL_MDN,DEBT_NOTMALE_STGP_ANY_N,DEBT_NOTMALE_STGP_ANY_MEAN,DEBT_NOTMALE_STGP_ANY_MDN,DEBT_NOTMALE_STGP_EVAL_N,DEBT_NOTMALE_STGP_EVAL_MEAN,DEBT_NOTMALE_STGP_EVAL_MDN,DEBT_NOTMALE_PP_ANY_N,DEBT_NOTMALE_PP_ANY_MEAN,DEBT_NOTMALE_PP_ANY_MDN,DEBT_NOTMALE_PP_EVAL_N,DEBT_NOTMALE_PP_EVAL_MEAN,DEBT_NOTMALE_PP_EVAL_MDN,DEBT_PELL_STGP_ANY_N,DEBT_PELL_STGP_ANY_MEAN,DEBT_PELL_STGP_ANY_MDN,DEBT_PELL_STGP_EVAL_N,DEBT_PELL_STGP_EVAL_MEAN,DEBT_PELL_STGP_EVAL_MDN,DEBT_PELL_PP_ANY_N,DEBT_PELL_PP_ANY_MEAN,DEBT_PELL_PP_ANY_MDN,DEBT_PELL_PP_EVAL_N,DEBT_PELL_PP_EVAL_MEAN,DEBT_PELL_PP_EVAL_MDN,DEBT_NOPELL_STGP_ANY_N,DEBT_NOPELL_STGP_ANY_MEAN,DEBT_NOPELL_STGP_ANY_MDN,DEBT_NOPELL_STGP_EVAL_N,DEBT_NOPELL_STGP_EVAL_MEAN,DEBT_NOPELL_STGP_EVAL_MDN,DEBT_NOPELL_PP_ANY_N,DEBT_NOPELL_PP_ANY_MEAN,DEBT_NOPELL_PP_ANY_MDN,DEBT_NOPELL_PP_EVAL_N,DEBT_NOPELL_PP_EVAL_MEAN,DEBT_NOPELL_PP_EVAL_MDN,DEBT_ALL_PP_ANY_MDN10YRPAY,DEBT_ALL_PP_EVAL_MDN10YRPAY,DEBT_ALL_STGP_ANY_MDN10YRPAY,DEBT_ALL_STGP_EVAL_MDN10YRPAY,EARN_COUNT_NWNE_HI_1YR,EARN_CNTOVER150_HI_1YR,EARN_COUNT_WNE_HI_1YR,EARN_MDN_HI_1YR,EARN_COUNT_NWNE_HI_2YR,EARN_CNTOVER150_HI_2YR,EARN_COUNT_WNE_HI_2YR,EARN_MDN_HI_2YR,BBRR2_FED_COMP_N,BBRR2_FED_COMP_DFLT,BBRR2_FED_COMP_DLNQ,BBRR2_FED_COMP_FBR,BBRR2_FED_COMP_DFR,BBRR2_FED_COMP_NOPROG,BBRR2_FED_COMP_MAKEPROG,BBRR2_FED_COMP_PAIDINFULL,BBRR2_FED_COMP_DISCHARGE,BBRR3_FED_COMP_N,BBRR3_FED_COMP_DFLT,BBRR3_FED_COMP_DLNQ,BBRR3_FED_COMP_FBR,BBRR3_FED_COMP_DFR,BBRR3_FED_COMP_NOPROG,BBRR3_FED_COMP_MAKEPROG,BBRR3_FED_COMP_PAIDINFULL,BBRR3_FED_COMP_DISCHARGE,EARN_COUNT_PELL_WNE_1YR,EARN_PELL_WNE_MDN_1YR,EARN_COUNT_NOPELL_WNE_1YR,EARN_NOPELL_WNE_MDN_1YR,EARN_COUNT_MALE_WNE_1YR,EARN_MALE_WNE_MDN_1YR,EARN_COUNT_NOMALE_WNE_1YR,EARN_NOMALE_WNE_MDN_1YR,EARN_COUNT_NE_3YR,EARN_NE_MDN_3YR,EARN_COUNT_WNE_3YR,EARN_CNTOVER150_3YR,EARN_COUNT_PELL_NE_3YR,EARN_PELL_NE_MDN_3YR,EARN_COUNT_NOPELL_NE_3YR,EARN_NOPELL_NE_MDN_3YR,EARN_COUNT_MALE_NE_3YR,EARN_MALE_NE_MDN_3YR,EARN_COUNT_NOMALE_NE_3YR,EARN_NOMALE_NE_MDN_3YR,EARN_COUNT_NWNE_1YR,EARN_COUNT_WNE_1YR,EARN_MDN_1YR,EARN_GT_THRESHOLD_1YR,EARN_COUNT_HIGH_CRED_1YR,EARN_IN_STATE_1YR,EARN_COUNT_NWNE_4YR,EARN_COUNT_WNE_4YR,EARN_MDN_4YR,EARN_GT_THRESHOLD_4YR,EARN_COUNT_PELL_WNE_4YR,EARN_PELL_WNE_MDN_4YR,EARN_COUNT_NOPELL_WNE_4YR,EARN_NOPELL_WNE_MDN_4YR,EARN_COUNT_MALE_WNE_4YR,EARN_MALE_WNE_MDN_4YR,EARN_COUNT_NOMALE_WNE_4YR,EARN_NOMALE_WNE_MDN_4YR,EARN_COUNT_HIGH_CRED_4YR,EARN_IN_STATE_4YR,BBRR1_FED_COMP_N,BBRR1_FED_COMP_DFLT,BBRR1_FED_COMP_DLNQ,BBRR1_FED_COMP_FBR,BBRR1_FED_COMP_DFR,BBRR1_FED_COMP_NOPROG,BBRR1_FED_COMP_MAKEPROG,BBRR1_FED_COMP_PAIDINFULL,BBRR1_FED_COMP_DISCHARGE,BBRR4_FED_COMP_N,BBRR4_FED_COMP_DFLT,BBRR4_FED_COMP_DLNQ,BBRR4_FED_COMP_FBR,BBRR4_FED_COMP_DFR,BBRR4_FED_COMP_NOPROG,BBRR4_FED_COMP_MAKEPROG,BBRR4_FED_COMP_PAIDINFULL,BBRR4_FED_COMP_DISCHARGE,DISTANCE,EARN_COUNT_NWNE_5YR,EARN_COUNT_WNE_5YR,EARN_MDN_5YR,EARN_GT_THRESHOLD_5YR,EARN_COUNT_PELL_WNE_5YR,EARN_PELL_WNE_MDN_5YR,EARN_COUNT_NOPELL_WNE_5YR,EARN_NOPELL_WNE_MDN_5YR,EARN_COUNT_MALE_WNE_5YR,EARN_MALE_WNE_MDN_5YR,EARN_COUNT_NOMALE_WNE_5YR,EARN_NOMALE_WNE_MDN_5YR,EARN_COUNT_HIGH_CRED_5YR,EARN_IN_STATE_5YR
110529.0,1144,California State Polytechnic University-Pomona,Public,1,402,Architecture.,3,Bachelor's Degree,88.0,95.0,79,26649,28000,78,25932,28040,PS,PS,PS,PS,PS,PS,44,24852,23000,43,24829,23000,PS,PS,PS,PS,PS,PS,35,PS,30000,35,PS,29000,PS,PS,PS,PS,PS,PS,62,26065,PS,61,25552,PS,PS,PS,PS,PS,PS,PS,17,PS,PS,17,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,297,297,2,68,71,56226,1,44,49,55286,49,PS,PS,PS,PS,PS,0.60 - 0.79,PS,PS,43,PS,PS,PS,PS,PS,0.60 - 0.79,PS,PS,75,57475,16,59284,50,58378,41,55416,45,60596,43,42,33,61912,PS,PS,25,58539,20,62615,3,91,57514,71,PS,87,4,44,73603,PS,33,75003,PS,PS,23,72181,21,73104,PS,40,69,<=0.20,<=0.20,0.40 - 0.59,<=0.20,<=0.20,0.20 - 0.39,<=0.20,<=0.20,43,PS,PS,0.20 - 0.39,PS,PS,PS,0.40 - 0.59,PS,1,4,45,76979,42,PS,PS,PS,PS,25,76103,19,78400,PS,38
110529.0,1144,California State Polytechnic University-Pomona,Public,1,402,Architecture.,5,Master's Degree,7.0,7.0,PS,PS,PS,PS,54417,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,0,PS,PS,PS,0,17,19,61218,14,PS,PS,PS,PS,PS,PS,PS,PS,18,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,19,69463,19,17,PS,PS,PS,PS,PS,PS,PS,PS,1,PS,PS,PS,PS,PS,0,19,71718,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,16,11,PS,PS,PS,PS,PS,PS,PS,PS,18,PS,PS,PS,PS,PS,PS,PS,PS,1,0,19,70278,17,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS
110529.0,1144,California State Polytechnic University-Pomona,Public,1,403,"City/Urban, Community and Regional Planning.",3,Bachelor's Degree,42.0,50.0,41,17373,15292,38,16919,15000,PS,PS,PS,PS,PS,PS,28,18940,PS,27,18553,PS,PS,PS,PS,PS,PS,PS,13,13999,PS,11,12909,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,162,159,1,50,55,50497,1,49,56,47260,50,PS,PS,<=0.20,PS,PS,0.20 - 0.39,PS,PS,54,<=0.20,<=0.20,<=0.20,<=0.20,<=0.20,0.40 - 0.59,<=0.20,<=0.20,PS,PS,PS,PS,33,49839,18,42297,60,59616,55,54,51,58760,PS,PS,42,61273,17,55603,0,51,45960,39,PS,49,5,60,64621,PS,53,64563,PS,PS,41,64129,19,64777,PS,59,37,PS,PS,0.20 - 0.39,PS,PS,PS,PS,PS,54,<=0.20,<=0.20,0.20 - 0.39,<=0.20,<=0.20,0.20 - 0.39,<=0.20,<=0.20,1,4,59,71392,55,PS,PS,PS,PS,41,76158,18,70075,PS,56
110529.0,1144,California State Polytechnic University-Pomona,Public,1,403,"City/Urban, Community and Regional Planning.",5,Master's Degree,14.0,11.0,PS,PS,PS,13,42870,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,0,PS,PS,PS,0,15,15,64493,13,PS,PS,PS,PS,PS,PS,PS,PS,12,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,0,17,70849,PS,PS,17,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,13,PS,PS,PS,PS,PS,PS,PS,PS,12,PS,PS,PS,PS,PS,PS,PS,PS,1,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS
110529.0,1144,California State Polytechnic University-Pomona,Public,1,405,Interior Architecture.,5,Master's Degree,12.0,35.0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,PS,PS,PS,PS,PS,PS,PS,12,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,0,PS,PS,PS,PS,PS,3,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,1,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS
110529.0,1144,California State Polytechnic University-Pomona,Public,1,406,Landscape Architecture.,3,Bachelor's Degree,53.0,66.0,45,19321,20893,44,18357,18500,PS,PS,PS,PS,PS,PS,25,PS,18500,25,PS,18500,PS,PS,PS,PS,PS,PS,20,18910,20908,19,17656,15000,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,222,196,0,36,44,45661,1,38,41,49136,38,PS,PS,PS,PS,0.20 - 0.39,0.20 - 0.39,PS,PS,33,PS,PS,PS,PS,0.20 - 0.39,0.20 - 0.39,PS,PS,PS,PS,PS,PS,32,47860,28,45321,42,59134,39,35,34,58289,PS,PS,29,61221,PS,PS,5,60,47253,44,PS,59,3,38,70272,PS,30,70480,PS,PS,27,70792,PS,PS,PS,37,47,PS,PS,0.40 - 0.59,PS,PS,0.20 - 0.39,PS,PS,33,PS,PS,0.40 - 0.59,PS,PS,PS,PS,PS,1,3,39,74877,33,PS,PS,PS,PS,PS,PS,PS,PS,PS,39
110529.0,1144,California State Polytechnic University-Pomona,Public,1,406,Landscape Architecture.,5,Master's Degree,18.0,3.0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,2,PS,PS,PS,PS,PS,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS
110529.0,1144,California State Polytechnic University-Pomona,Public,1,502,"Ethnic, Cultural Minority, Gender, and Group Studies.",3,Bachelor's Degree,21.0,28.0,22,15306,13486,20,16474,14936,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,143,158,1,24,28,24434,PS,PS,PS,PS,24,PS,PS,PS,PS,PS,PS,PS,PS,21,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,4,24,40253,16,PS,22,0,23,44473,PS,21,45961,PS,PS,PS,PS,PS,PS,PS,22,22,PS,PS,PS,PS,PS,PS,PS,PS,21,PS,PS,PS,PS,PS,PS,PS,PS,1,2,24,53756,22,PS,PS,PS,PS,PS,PS,PS,PS,PS,22
110529.0,1144,California State Polytechnic University-Pomona,Public,1,901,Communication and Media Studies.,3,Bachelor's Degree,152.0,199.0,126,15978,14267,116,16068,14725,10,22518,PS,PS,PS,PS,30,13706,11369,29,12982,10679,PS,PS,PS,PS,PS,PS,96,16687,15000,87,17097,15000,PS,PS,PS,PS,PS,PS,98,15698,13000,91,15496,13167,PS,PS,PS,PS,PS,PS,28,16957,18000,25,18152,21250,PS,PS,PS,PS,PS,PS,PS,PS,151,156,6,96,132,32066,8,97,126,35142,106,<=0.10,<=0.10,0.10 - 0.19,<=0.10,0.10 - 0.19,0.40 - 0.49,0.10 - 0.19,<=0.10,96,<=0.20,<=0.20,<=0.20,<=0.20,<=0.20,0.40 - 0.59,<=0.20,<=0.20,140,32716,26,33466,46,32008,120,33100,134,41717,125,110,94,39405,40,46338,35,38747,98,44024,8,166,32852,92,PS,160,9,125,51544,89,90,48305,35,58085,33,39970,92,52050,PS,113,108,<=0.10,<=0.10,0.50 - 0.59,<=0.10,0.10 - 0.19,0.10 - 0.19,<=0.10,<=0.10,96,<=0.20,<=0.20,0.40 - 0.59,<=0.20,<=0.20,<=0.20,<=0.20,<=0.20,1,13,121,58684,102,86,56937,35,67589,32,47515,90,63740,PS,109
110529.0,1144,California State Polytechnic University-Pomona,Public,1,1101,"Computer and Information Sciences, General.",5,Master's Degree,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PS,PS,PS,PS,PS,PS,PS,PS,,,,,,,,,,,,,PS,PS,PS,PS,PS,PS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS
110529.0,1144,California State Polytechnic University-Pomona,Public,1,1107,Computer Science.,3,Bachelor's Degree,238.0,270.0,177,17243,16500,174,16347,15666,15,28992,PS,PS,PS,PS,159,17682,PS,157,16698,PS,PS,PS,PS,PS,PS,PS,18,13365,PS,17,13107,PS,PS,PS,PS,PS,PS,PS,130,16326,15250,127,15191,13000,PS,PS,PS,PS,PS,PS,47,PS,19500,47,PS,19000,PS,PS,PS,PS,PS,PS,PS,PS,175,166,20,214,240,59217,13,111,130,64394,160,<=0.10,<=0.10,0.10 - 0.19,<=0.10,<=0.10,0.40 - 0.49,0.20 - 0.29,<=0.10,109,<=0.10,<=0.10,0.10 - 0.19,<=0.10,<=0.10,0.30 - 0.39,0.30 - 0.39,<=0.10,197,58954,47,70517,216,57738,28,74461,140,76474,131,125,109,73016,32,90658,129,77787,PS,PS,23,244,60740,180,PS,210,11,133,92118,PS,103,90452,30,101866,124,92325,PS,PS,PS,121,184,<=0.10,<=0.10,0.40 - 0.49,<=0.10,<=0.10,0.20 - 0.29,0.20 - 0.29,<=0.10,109,<=0.10,<=0.10,0.40 - 0.49,<=0.10,<=0.10,0.10 - 0.19,0.30 - 0.39,<=0.10,1,12,136,107324,125,107,105748,29,120109,PS,PS,PS,PS,PS,119
110529.0,1144,California State Polytechnic University-Pomona,Public,1,1107,Computer Science.,5,Master's Degree,28.0,27.0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,17,16,103033,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,0,PS,PS,PS,PS,PS,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,10,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS
110529.0,1144,California State Polytechnic University-Pomona,Public,1,1301,"Education, General.",5,Master's Degree,23.0,42.0,PS,PS,PS,22,19713,20407,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,232,0,40,40,69638,1,41,41,66461,28,PS,PS,PS,PS,0.40 - 0.59,PS,PS,PS,29,PS,PS,PS,PS,0.40 - 0.59,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,47,71197,46,46,34,69722,PS,PS,PS,PS,36,70587,0,37,70724,36,PS,37,1,45,76882,PS,32,75804,PS,PS,PS,PS,33,75935,PS,45,25,PS,PS,0.40 - 0.59,PS,PS,PS,PS,PS,29,PS,PS,PS,PS,PS,PS,PS,PS,1,1,43,85347,44,PS,PS,PS,PS,PS,PS,PS,PS,PS,45
110529.0,1144,California State Polytechnic University-Pomona,Public,1,1304,Educational Administration and Supervision.,6,Doctoral Degree,15.0,15.0,PS,PS,PS,14,63014,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,0,25,25,98921,PS,PS,PS,PS,23,PS,PS,PS,PS,0.40 - 0.59,PS,PS,PS,19,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,0,PS,PS,PS,PS,PS,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,15,PS,PS,PS,PS,PS,PS,PS,PS,19,PS,PS,PS,PS,PS,PS,PS,PS,1,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS
110529.0,1144,California State Polytechnic University-Pomona,Public,1,1313,"Teacher Education and Professional Development, Specific Subject Areas.",3,Bachelor's Degree,23.0,25.0,23,PS,21250,23,PS,21250,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,225,225,2,PS,21,27981,1,12,17,30771,17,PS,PS,PS,PS,PS,PS,PS,PS,12,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,22,44860,17,16,19,42815,PS,PS,PS,PS,17,46232,2,21,40884,PS,PS,17,2,21,56462,PS,17,51443,PS,PS,PS,PS,PS,PS,PS,18,20,PS,PS,PS,PS,PS,PS,PS,PS,12,PS,PS,PS,PS,PS,PS,PS,PS,1,2,21,63425,19,PS,PS,PS,PS,PS,PS,PS,PS,PS,19
110529.0,1144,California State Polytechnic University-Pomona,Public,1,1399,"Education, Other.",3,Bachelor's Degree,59.0,111.0,36,12549,12200,31,11409,11000,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,129,117,2,23,31,26654,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,50,31250,25,PS,48,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,26,PS,PS,0.40 - 0.59,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS
110529.0,1144,California State Polytechnic University-Pomona,Public,1,1401,"Engineering, General.",5,Master's Degree,4.0,9.0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,PS,PS,PS,PS,PS,1,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,1,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS
110529.0,1144,California State Polytechnic University-Pomona,Public,1,1402,"Aerospace, Aeronautical and Astronautical Engineering.",3,Bachelor's Degree,103.0,101.0,136,23882,26295,135,23005,25750,11,21868,PS,10,22954,PS,118,PS,PS,118,PS,PS,PS,PS,PS,PS,PS,PS,18,21590,PS,17,21715,PS,PS,PS,PS,PS,PS,PS,95,24163,22967,94,22907,22250,PS,PS,PS,PS,PS,PS,41,PS,27000,41,PS,27000,PS,PS,PS,PS,PS,PS,PS,PS,279,273,2,93,101,70663,3,73,83,64087,64,<=0.20,<=0.20,<=0.20,<=0.20,<=0.20,0.40 - 0.59,<=0.20,<=0.20,79,<=0.20,<=0.20,<=0.20,<=0.20,0.20 - 0.39,0.40 - 0.59,0.20 - 0.39,<=0.20,109,76486,35,82405,124,78394,21,78414,80,76106,76,77,59,74593,19,83192,72,75597,PS,PS,10,146,78320,127,PS,126,3,78,91245,PS,56,86388,22,95472,69,91288,PS,PS,PS,61,115,<=0.10,<=0.10,0.40 - 0.49,<=0.10,<=0.10,0.20 - 0.29,0.10 - 0.19,<=0.10,79,<=0.20,<=0.20,0.20 - 0.39,<=0.20,<=0.20,0.20 - 0.39,0.20 - 0.39,<=0.20,1,1,84,97066,81,59,95912,25,106920,PS,PS,PS,PS,PS,63
110529.0,1144,California State Polytechnic University-Pomona,Public,1,1407,Chemical Engineering.,3,Bachelor's Degree,79.0,73.0,79,20857,21812,78,20667,21322,PS,PS,PS,PS,PS,PS,42,20222,21322,41,19876,21145,PS,PS,PS,PS,PS,PS,37,PS,22462,37,PS,22462,PS,PS,PS,PS,PS,PS,61,20369,PS,60,20113,PS,PS,PS,PS,PS,PS,PS,18,PS,PS,18,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,231,226,7,91,99,64215,2,56,60,68305,79,<=0.20,<=0.20,<=0.20,<=0.20,<=0.20,0.40 - 0.59,<=0.20,<=0.20,54,<=0.20,<=0.20,<=0.20,<=0.20,<=0.20,0.20 - 0.39,0.20 - 0.39,<=0.20,PS,PS,PS,PS,46,70835,40,67103,60,76397,59,56,40,72794,21,80335,36,81225,24,73470,6,86,69009,70,PS,74,5,54,88952,PS,36,87178,17,92991,32,91957,22,84093,PS,49,74,<=0.20,<=0.20,0.40 - 0.59,<=0.20,<=0.20,<=0.20,0.20 - 0.39,<=0.20,54,<=0.20,<=0.20,0.20 - 0.39,<=0.20,<=0.20,<=0.20,0.20 - 0.39,<=0.20,1,3,55,103640,55,36,102766,19,109442,35,112290,20,97476,PS,49
